GWMST Name;Datum/Uhrzeit;Messwert
moin;20.07.2020 23:00:00;3.43
moin;21.07.2020 00:00:00;3.42
moin;21.07.2020 01:00:00;3.45
moin;21.07.2020 02:00:00;3.46
moin;21.07.2020 03:00:00;3.45
moin;21.07.2020 04:00:00;3.46
moin;21.07.2020 05:00:00;3.47
moin;21.07.2020 06:00:00;3.45
moin;21.07.2020 07:00:00;3.44
moin;21.07.2020 08:00:00;3.47
moin;21.07.2020 09:00:00;3.47
moin;21.07.2020 10:00:00;3.50
moin;21.07.2020 11:00:00;3.46
moin;21.07.2020 12:00:00;3.46
moin;21.07.2020 13:00:00;3.48
moin;21.07.2020 14:00:00;3.48
moin;21.07.2020 15:00:00;3.45
moin;21.07.2020 16:00:00;3.47
moin;21.07.2020 17:00:00;3.50
moin;21.07.2020 18:00:00;3.47
moin;21.07.2020 19:00:00;3.46
moin;21.07.2020 20:00:00;3.45
moin;21.07.2020 21:00:00;3.47
moin;21.07.2020 22:00:00;3.47
moin;21.07.2020 23:00:00;3.48
moin;22.07.2020 00:00:00;3.65
moin;22.07.2020 01:00:00;3.75
moin;22.07.2020 02:00:00;3.84
moin;22.07.2020 03:00:00;3.93
moin;22.07.2020 04:00:00;3.94
moin;22.07.2020 05:00:00;3.96
moin;22.07.2020 06:00:00;3.99
moin;22.07.2020 07:00:00;4.03
moin;22.07.2020 08:00:00;4.06
moin;22.07.2020 09:00:00;4.05
moin;22.07.2020 10:00:00;3.99
moin;22.07.2020 11:00:00;4.01
moin;22.07.2020 12:00:00;3.97
moin;22.07.2020 13:00:00;4.01
moin;22.07.2020 14:00:00;3.99
moin;22.07.2020 15:00:00;4.02
moin;22.07.2020 16:00:00;3.95
moin;22.07.2020 17:00:00;4.00
moin;22.07.2020 18:00:00;4.04
moin;22.07.2020 19:00:00;4.05
moin;22.07.2020 20:00:00;4.04
moin;22.07.2020 21:00:00;4.09
moin;22.07.2020 22:00:00;4.06
moin;22.07.2020 23:00:00;3.99
moin;23.07.2020 00:00:00;4.40
moin;23.07.2020 01:00:00;4.46
moin;23.07.2020 02:00:00;5.10
moin;23.07.2020 03:00:00;4.90
moin;23.07.2020 04:00:00;4.95
moin;23.07.2020 05:00:00;4.75
moin;23.07.2020 06:00:00;5.12
moin;23.07.2020 07:00:00;4.93
moin;23.07.2020 08:00:00;5.47
moin;23.07.2020 09:00:00;5.89
moin;23.07.2020 10:00:00;5.35
moin;23.07.2020 11:00:00;5.74
moin;23.07.2020 12:00:00;6.02
moin;23.07.2020 13:00:00;6.01
moin;23.07.2020 14:00:00;5.88
moin;23.07.2020 15:00:00;5.55
moin;23.07.2020 16:00:00;5.67
moin;23.07.2020 17:00:00;5.79
moin;23.07.2020 18:00:00;5.95
moin;23.07.2020 19:00:00;5.93
moin;23.07.2020 20:00:00;5.58
moin;23.07.2020 21:00:00;5.93
moin;23.07.2020 22:00:00;5.41
moin;23.07.2020 23:00:00;5.33
moin;24.07.2020 00:00:00;4.77
moin;24.07.2020 01:00:00;4.36
moin;24.07.2020 02:00:00;4.08
moin;24.07.2020 03:00:00;3.93
moin;24.07.2020 04:00:00;3.78
moin;24.07.2020 05:00:00;3.68
moin;24.07.2020 06:00:00;3.61
moin;24.07.2020 07:00:00;3.54
moin;24.07.2020 08:00:00;3.50
moin;24.07.2020 09:00:00;3.46
moin;24.07.2020 10:00:00;3.49
moin;24.07.2020 11:00:00;3.49
moin;24.07.2020 12:00:00;3.47
moin;24.07.2020 13:00:00;3.45
moin;24.07.2020 14:00:00;3.42
moin;24.07.2020 15:00:00;3.44
moin;24.07.2020 16:00:00;3.46
moin;24.07.2020 17:00:00;3.43
moin;24.07.2020 18:00:00;3.47
moin;24.07.2020 19:00:00;3.47
moin;24.07.2020 20:00:00;3.48
moin;24.07.2020 21:00:00;3.51
moin;24.07.2020 22:00:00;3.52
moin;24.07.2020 23:00:00;3.50
moin;25.07.2020 00:00:00;3.49
moin;25.07.2020 01:00:00;3.50
moin;25.07.2020 02:00:00;3.50
moin;25.07.2020 03:00:00;3.50
moin;25.07.2020 04:00:00;3.49
moin;25.07.2020 05:00:00;3.49
moin;25.07.2020 06:00:00;3.52
moin;25.07.2020 07:00:00;3.47
moin;25.07.2020 08:00:00;3.46
moin;25.07.2020 09:00:00;3.46
moin;25.07.2020 10:00:00;3.45
moin;25.07.2020 11:00:00;3.46
moin;25.07.2020 12:00:00;3.48
moin;25.07.2020 13:00:00;3.46
moin;25.07.2020 14:00:00;3.45
moin;25.07.2020 15:00:00;3.45
moin;25.07.2020 16:00:00;3.46
moin;25.07.2020 17:00:00;3.48
moin;25.07.2020 18:00:00;3.48
moin;25.07.2020 19:00:00;3.48
moin;25.07.2020 20:00:00;3.49
moin;25.07.2020 21:00:00;3.48
moin;25.07.2020 22:00:00;3.49
moin;25.07.2020 23:00:00;3.49
moin;26.07.2020 00:00:00;3.47
moin;26.07.2020 01:00:00;3.44
moin;26.07.2020 02:00:00;3.48
moin;26.07.2020 03:00:00;3.46
moin;26.07.2020 04:00:00;3.48
moin;26.07.2020 05:00:00;3.50
moin;26.07.2020 06:00:00;3.47
moin;26.07.2020 07:00:00;3.48
moin;26.07.2020 08:00:00;3.50
moin;26.07.2020 09:00:00;3.52
moin;26.07.2020 10:00:00;3.52
moin;26.07.2020 11:00:00;3.52
moin;26.07.2020 12:00:00;3.48
moin;26.07.2020 13:00:00;3.46
moin;26.07.2020 14:00:00;3.49
moin;26.07.2020 15:00:00;3.49
moin;26.07.2020 16:00:00;3.47
moin;26.07.2020 17:00:00;3.49
moin;26.07.2020 18:00:00;3.50
moin;26.07.2020 19:00:00;3.46
moin;26.07.2020 20:00:00;3.48
moin;26.07.2020 21:00:00;3.46
moin;26.07.2020 22:00:00;3.49
moin;26.07.2020 23:00:00;3.48
moin;27.07.2020 00:00:00;3.50
moin;27.07.2020 01:00:00;3.50
moin;27.07.2020 02:00:00;3.51
moin;27.07.2020 03:00:00;3.49
moin;27.07.2020 04:00:00;3.49
moin;27.07.2020 05:00:00;3.46
moin;27.07.2020 06:00:00;3.47
moin;27.07.2020 07:00:00;3.48
moin;27.07.2020 08:00:00;3.50
moin;27.07.2020 09:00:00;3.50
moin;27.07.2020 10:00:00;3.47
moin;27.07.2020 11:00:00;3.47
moin;27.07.2020 12:00:00;3.48
moin;27.07.2020 13:00:00;3.50
moin;27.07.2020 14:00:00;3.50
moin;27.07.2020 15:00:00;3.51
moin;27.07.2020 16:00:00;3.47
moin;27.07.2020 17:00:00;3.47
moin;27.07.2020 18:00:00;3.48
moin;27.07.2020 19:00:00;3.48
moin;27.07.2020 20:00:00;3.47
moin;27.07.2020 21:00:00;3.49
moin;27.07.2020 22:00:00;3.50
moin;27.07.2020 23:00:00;3.47
moin;28.07.2020 00:00:00;3.47
moin;28.07.2020 01:00:00;3.45
moin;28.07.2020 02:00:00;3.44
moin;28.07.2020 03:00:00;3.42
moin;28.07.2020 04:00:00;3.41
moin;28.07.2020 05:00:00;3.44
moin;28.07.2020 06:00:00;3.45
moin;28.07.2020 07:00:00;3.46
moin;28.07.2020 08:00:00;3.47
moin;28.07.2020 09:00:00;3.48
moin;28.07.2020 10:00:00;3.48
moin;28.07.2020 11:00:00;3.48
moin;28.07.2020 12:00:00;3.47
moin;28.07.2020 13:00:00;3.49
moin;28.07.2020 14:00:00;3.46
moin;28.07.2020 15:00:00;3.49
moin;28.07.2020 16:00:00;3.47
moin;28.07.2020 17:00:00;3.47
moin;28.07.2020 18:00:00;3.46
moin;28.07.2020 19:00:00;3.43
moin;28.07.2020 20:00:00;3.47
moin;28.07.2020 21:00:00;3.47
moin;28.07.2020 22:00:00;3.46
moin;28.07.2020 23:00:00;3.49
moin;29.07.2020 00:00:00;3.65
moin;29.07.2020 01:00:00;3.80
moin;29.07.2020 02:00:00;3.90
moin;29.07.2020 03:00:00;3.91
moin;29.07.2020 04:00:00;4.01
moin;29.07.2020 05:00:00;4.06
moin;29.07.2020 06:00:00;4.16
moin;29.07.2020 07:00:00;4.19
moin;29.07.2020 08:00:00;4.21
moin;29.07.2020 09:00:00;4.19
moin;29.07.2020 10:00:00;4.22
moin;29.07.2020 11:00:00;4.29
moin;29.07.2020 12:00:00;4.19
moin;29.07.2020 13:00:00;4.26
moin;29.07.2020 14:00:00;4.17
moin;29.07.2020 15:00:00;4.14
moin;29.07.2020 16:00:00;4.18
moin;29.07.2020 17:00:00;4.17
moin;29.07.2020 18:00:00;4.22
moin;29.07.2020 19:00:00;4.23
moin;29.07.2020 20:00:00;4.18
moin;29.07.2020 21:00:00;4.23
moin;29.07.2020 22:00:00;4.25
moin;29.07.2020 23:00:00;4.17
moin;30.07.2020 00:00:00;4.03
moin;30.07.2020 01:00:00;3.95
moin;30.07.2020 02:00:00;3.87
moin;30.07.2020 03:00:00;3.79
moin;30.07.2020 04:00:00;3.78
moin;30.07.2020 05:00:00;3.78
moin;30.07.2020 06:00:00;3.74
moin;30.07.2020 07:00:00;3.72
moin;30.07.2020 08:00:00;3.71
moin;30.07.2020 09:00:00;3.68
moin;30.07.2020 10:00:00;3.67
moin;30.07.2020 11:00:00;3.66
moin;30.07.2020 12:00:00;3.69
moin;30.07.2020 13:00:00;3.72
moin;30.07.2020 14:00:00;3.71
moin;30.07.2020 15:00:00;3.68
moin;30.07.2020 16:00:00;3.71
moin;30.07.2020 17:00:00;3.72
moin;30.07.2020 18:00:00;3.68
moin;30.07.2020 19:00:00;3.68
moin;30.07.2020 20:00:00;3.66
moin;30.07.2020 21:00:00;3.69
moin;30.07.2020 22:00:00;3.67
moin;30.07.2020 23:00:00;3.70
moin;31.07.2020 00:00:00;3.66
moin;31.07.2020 01:00:00;3.59
moin;31.07.2020 02:00:00;3.56
moin;31.07.2020 03:00:00;3.53
moin;31.07.2020 04:00:00;3.52
moin;31.07.2020 05:00:00;3.50
moin;31.07.2020 06:00:00;3.50
moin;31.07.2020 07:00:00;3.47
moin;31.07.2020 08:00:00;3.45
moin;31.07.2020 09:00:00;3.47
moin;31.07.2020 10:00:00;3.47
moin;31.07.2020 11:00:00;3.45
moin;31.07.2020 12:00:00;3.47
moin;31.07.2020 13:00:00;3.46
moin;31.07.2020 14:00:00;3.46
moin;31.07.2020 15:00:00;3.46
moin;31.07.2020 16:00:00;3.49
moin;31.07.2020 17:00:00;3.46
moin;31.07.2020 18:00:00;3.43
moin;31.07.2020 19:00:00;3.45
moin;31.07.2020 20:00:00;3.43
moin;31.07.2020 21:00:00;3.43
moin;31.07.2020 22:00:00;3.42
moin;31.07.2020 23:00:00;3.46
moin;01.08.2020 00:00:00;3.48
moin;01.08.2020 01:00:00;3.45
moin;01.08.2020 02:00:00;3.48
moin;01.08.2020 03:00:00;3.50
moin;01.08.2020 04:00:00;3.51
moin;01.08.2020 05:00:00;3.50
moin;01.08.2020 06:00:00;3.50
moin;01.08.2020 07:00:00;3.50
moin;01.08.2020 08:00:00;3.47
moin;01.08.2020 09:00:00;3.49
moin;01.08.2020 10:00:00;3.46
moin;01.08.2020 11:00:00;3.47
moin;01.08.2020 12:00:00;3.45
moin;01.08.2020 13:00:00;3.43
moin;01.08.2020 14:00:00;3.42
moin;01.08.2020 15:00:00;3.46
moin;01.08.2020 16:00:00;3.44
moin;01.08.2020 17:00:00;3.42
moin;01.08.2020 18:00:00;3.45
moin;01.08.2020 19:00:00;3.44
moin;01.08.2020 20:00:00;3.45
moin;01.08.2020 21:00:00;3.48
moin;01.08.2020 22:00:00;3.48
moin;01.08.2020 23:00:00;3.47
moin;02.08.2020 00:00:00;3.48
moin;02.08.2020 01:00:00;3.47
moin;02.08.2020 02:00:00;3.47
moin;02.08.2020 03:00:00;3.48
moin;02.08.2020 04:00:00;3.51
moin;02.08.2020 05:00:00;3.49
moin;02.08.2020 06:00:00;3.46
moin;02.08.2020 07:00:00;3.49
moin;02.08.2020 08:00:00;3.47
moin;02.08.2020 09:00:00;3.49
moin;02.08.2020 10:00:00;3.47
moin;02.08.2020 11:00:00;3.47
moin;02.08.2020 12:00:00;3.45
moin;02.08.2020 13:00:00;3.46
moin;02.08.2020 14:00:00;3.45
moin;02.08.2020 15:00:00;3.44
moin;02.08.2020 16:00:00;3.43
moin;02.08.2020 17:00:00;3.44
moin;02.08.2020 18:00:00;3.44
moin;02.08.2020 19:00:00;3.46
moin;02.08.2020 20:00:00;3.47
moin;02.08.2020 21:00:00;3.47
moin;02.08.2020 22:00:00;3.46
moin;02.08.2020 23:00:00;3.47
moin;03.08.2020 00:00:00;3.46
moin;03.08.2020 01:00:00;3.45
moin;03.08.2020 02:00:00;3.47
moin;03.08.2020 03:00:00;3.46
moin;03.08.2020 04:00:00;3.44
moin;03.08.2020 05:00:00;3.44
moin;03.08.2020 06:00:00;3.47
moin;03.08.2020 07:00:00;3.49
moin;03.08.2020 08:00:00;3.47
moin;03.08.2020 09:00:00;3.48
moin;03.08.2020 10:00:00;3.47
moin;03.08.2020 11:00:00;3.47
moin;03.08.2020 12:00:00;3.47
moin;03.08.2020 13:00:00;3.49
moin;03.08.2020 14:00:00;3.48
moin;03.08.2020 15:00:00;3.48
moin;03.08.2020 16:00:00;3.51
moin;03.08.2020 17:00:00;3.51
moin;03.08.2020 18:00:00;3.48
moin;03.08.2020 19:00:00;3.47
moin;03.08.2020 20:00:00;3.49
moin;03.08.2020 21:00:00;3.47
moin;03.08.2020 22:00:00;3.46
moin;03.08.2020 23:00:00;3.46
moin;04.08.2020 00:00:00;3.45
moin;04.08.2020 01:00:00;3.58
moin;04.08.2020 02:00:00;3.69
moin;04.08.2020 03:00:00;3.68
moin;04.08.2020 04:00:00;3.70
moin;04.08.2020 05:00:00;3.74
moin;04.08.2020 06:00:00;3.74
moin;04.08.2020 07:00:00;3.70
moin;04.08.2020 08:00:00;3.70
moin;04.08.2020 09:00:00;3.69
moin;04.08.2020 10:00:00;3.69
moin;04.08.2020 11:00:00;3.72
moin;04.08.2020 12:00:00;3.70
moin;04.08.2020 13:00:00;3.77
moin;04.08.2020 14:00:00;3.71
moin;04.08.2020 15:00:00;3.76
moin;04.08.2020 16:00:00;3.77
moin;04.08.2020 17:00:00;3.81
moin;04.08.2020 18:00:00;3.73
moin;04.08.2020 19:00:00;3.78
moin;04.08.2020 20:00:00;3.78
moin;04.08.2020 21:00:00;3.71
moin;04.08.2020 22:00:00;3.62
moin;04.08.2020 23:00:00;3.64
moin;05.08.2020 00:00:00;3.67
moin;05.08.2020 01:00:00;3.60
moin;05.08.2020 02:00:00;3.57
moin;05.08.2020 03:00:00;3.62
moin;05.08.2020 04:00:00;3.60
moin;05.08.2020 05:00:00;3.62
moin;05.08.2020 06:00:00;3.58
moin;05.08.2020 07:00:00;3.59
moin;05.08.2020 08:00:00;3.61
moin;05.08.2020 09:00:00;3.67
moin;05.08.2020 10:00:00;3.71
moin;05.08.2020 11:00:00;3.68
moin;05.08.2020 12:00:00;3.64
moin;05.08.2020 13:00:00;3.65
moin;05.08.2020 14:00:00;3.68
moin;05.08.2020 15:00:00;3.66
moin;05.08.2020 16:00:00;3.60
moin;05.08.2020 17:00:00;3.60
moin;05.08.2020 18:00:00;3.67
moin;05.08.2020 19:00:00;3.64
moin;05.08.2020 20:00:00;3.63
moin;05.08.2020 21:00:00;3.64
moin;05.08.2020 22:00:00;3.66
moin;05.08.2020 23:00:00;3.61
moin;06.08.2020 00:00:00;3.59
moin;06.08.2020 01:00:00;3.54
moin;06.08.2020 02:00:00;3.50
moin;06.08.2020 03:00:00;3.48
moin;06.08.2020 04:00:00;3.47
moin;06.08.2020 05:00:00;3.45
moin;06.08.2020 06:00:00;3.44
moin;06.08.2020 07:00:00;3.45
moin;06.08.2020 08:00:00;3.43
moin;06.08.2020 09:00:00;3.43
moin;06.08.2020 10:00:00;3.45
moin;06.08.2020 11:00:00;3.45
moin;06.08.2020 12:00:00;3.46
moin;06.08.2020 13:00:00;3.48
moin;06.08.2020 14:00:00;3.49
moin;06.08.2020 15:00:00;3.50
moin;06.08.2020 16:00:00;3.47
moin;06.08.2020 17:00:00;3.48
moin;06.08.2020 18:00:00;3.46
moin;06.08.2020 19:00:00;3.48
moin;06.08.2020 20:00:00;3.50
moin;06.08.2020 21:00:00;3.49
moin;06.08.2020 22:00:00;3.51
moin;06.08.2020 23:00:00;3.53
moin;07.08.2020 00:00:00;3.51
moin;07.08.2020 01:00:00;3.52
moin;07.08.2020 02:00:00;3.51
moin;07.08.2020 03:00:00;3.51
moin;07.08.2020 04:00:00;3.48
moin;07.08.2020 05:00:00;3.46
moin;07.08.2020 06:00:00;3.45
moin;07.08.2020 07:00:00;3.43
moin;07.08.2020 08:00:00;3.43
moin;07.08.2020 09:00:00;3.42
moin;07.08.2020 10:00:00;3.42
moin;07.08.2020 11:00:00;3.46
moin;07.08.2020 12:00:00;3.45
moin;07.08.2020 13:00:00;3.46
moin;07.08.2020 14:00:00;3.49
moin;07.08.2020 15:00:00;3.49
moin;07.08.2020 16:00:00;3.52
moin;07.08.2020 17:00:00;3.50
moin;07.08.2020 18:00:00;3.51
moin;07.08.2020 19:00:00;3.48
moin;07.08.2020 20:00:00;3.47
moin;07.08.2020 21:00:00;3.44
moin;07.08.2020 22:00:00;3.43
moin;07.08.2020 23:00:00;3.41
moin;08.08.2020 00:00:00;3.78
moin;08.08.2020 01:00:00;4.05
moin;08.08.2020 02:00:00;4.24
moin;08.08.2020 03:00:00;4.33
moin;08.08.2020 04:00:00;4.44
moin;08.08.2020 05:00:00;4.53
moin;08.08.2020 06:00:00;4.60
moin;08.08.2020 07:00:00;4.60
moin;08.08.2020 08:00:00;4.64
moin;08.08.2020 09:00:00;4.66
moin;08.08.2020 10:00:00;4.68
moin;08.08.2020 11:00:00;4.68
moin;08.08.2020 12:00:00;4.68
moin;08.08.2020 13:00:00;4.65
moin;08.08.2020 14:00:00;4.64
moin;08.08.2020 15:00:00;4.62
moin;08.08.2020 16:00:00;4.61
moin;08.08.2020 17:00:00;4.62
moin;08.08.2020 18:00:00;4.61
moin;08.08.2020 19:00:00;4.63
moin;08.08.2020 20:00:00;4.62
moin;08.08.2020 21:00:00;4.63
moin;08.08.2020 22:00:00;4.62
moin;08.08.2020 23:00:00;4.64
moin;09.08.2020 00:00:00;4.56
moin;09.08.2020 01:00:00;4.51
moin;09.08.2020 02:00:00;4.45
moin;09.08.2020 03:00:00;4.42
moin;09.08.2020 04:00:00;4.36
moin;09.08.2020 05:00:00;4.35
moin;09.08.2020 06:00:00;4.32
moin;09.08.2020 07:00:00;4.29
moin;09.08.2020 08:00:00;4.32
moin;09.08.2020 09:00:00;4.30
moin;09.08.2020 10:00:00;4.28
moin;09.08.2020 11:00:00;4.26
moin;09.08.2020 12:00:00;4.25
moin;09.08.2020 13:00:00;4.27
moin;09.08.2020 14:00:00;4.25
moin;09.08.2020 15:00:00;4.30
moin;09.08.2020 16:00:00;4.31
moin;09.08.2020 17:00:00;4.33
moin;09.08.2020 18:00:00;4.33
moin;09.08.2020 19:00:00;4.34
moin;09.08.2020 20:00:00;4.31
moin;09.08.2020 21:00:00;4.33
moin;09.08.2020 22:00:00;4.29
moin;09.08.2020 23:00:00;4.32
moin;10.08.2020 00:00:00;4.39
moin;10.08.2020 01:00:00;4.40
moin;10.08.2020 02:00:00;4.41
moin;10.08.2020 03:00:00;4.36
moin;10.08.2020 04:00:00;4.42
moin;10.08.2020 05:00:00;4.40
moin;10.08.2020 06:00:00;4.41
moin;10.08.2020 07:00:00;4.40
moin;10.08.2020 08:00:00;4.35
moin;10.08.2020 09:00:00;4.39
moin;10.08.2020 10:00:00;4.43
moin;10.08.2020 11:00:00;4.42
moin;10.08.2020 12:00:00;4.34
moin;10.08.2020 13:00:00;4.25
moin;10.08.2020 14:00:00;4.22
moin;10.08.2020 15:00:00;4.23
moin;10.08.2020 16:00:00;4.23
moin;10.08.2020 17:00:00;4.32
moin;10.08.2020 18:00:00;4.34
moin;10.08.2020 19:00:00;4.34
moin;10.08.2020 20:00:00;4.33
moin;10.08.2020 21:00:00;4.32
moin;10.08.2020 22:00:00;4.39
moin;10.08.2020 23:00:00;4.30
moin;11.08.2020 00:00:00;4.16
moin;11.08.2020 01:00:00;4.09
moin;11.08.2020 02:00:00;4.02
moin;11.08.2020 03:00:00;3.98
moin;11.08.2020 04:00:00;3.95
moin;11.08.2020 05:00:00;3.94
moin;11.08.2020 06:00:00;3.93
moin;11.08.2020 07:00:00;3.93
moin;11.08.2020 08:00:00;3.92
moin;11.08.2020 09:00:00;3.94
moin;11.08.2020 10:00:00;3.93
moin;11.08.2020 11:00:00;3.89
moin;11.08.2020 12:00:00;3.89
moin;11.08.2020 13:00:00;3.86
moin;11.08.2020 14:00:00;3.88
moin;11.08.2020 15:00:00;3.91
moin;11.08.2020 16:00:00;3.89
moin;11.08.2020 17:00:00;3.91
moin;11.08.2020 18:00:00;3.90
moin;11.08.2020 19:00:00;3.91
moin;11.08.2020 20:00:00;3.90
moin;11.08.2020 21:00:00;3.89
moin;11.08.2020 22:00:00;3.86
moin;11.08.2020 23:00:00;3.85
moin;12.08.2020 00:00:00;4.02
moin;12.08.2020 01:00:00;4.76
moin;12.08.2020 02:00:00;5.24
moin;12.08.2020 03:00:00;5.27
moin;12.08.2020 04:00:00;5.61
moin;12.08.2020 05:00:00;5.76
moin;12.08.2020 06:00:00;5.97
moin;12.08.2020 07:00:00;5.78
moin;12.08.2020 08:00:00;5.24
moin;12.08.2020 09:00:00;4.94
moin;12.08.2020 10:00:00;5.40
moin;12.08.2020 11:00:00;5.41
moin;12.08.2020 12:00:00;5.32
moin;12.08.2020 13:00:00;5.05
moin;12.08.2020 14:00:00;5.42
moin;12.08.2020 15:00:00;5.26
moin;12.08.2020 16:00:00;5.71
moin;12.08.2020 17:00:00;5.60
moin;12.08.2020 18:00:00;5.16
moin;12.08.2020 19:00:00;5.63
moin;12.08.2020 20:00:00;5.49
moin;12.08.2020 21:00:00;5.39
moin;12.08.2020 22:00:00;5.65
moin;12.08.2020 23:00:00;5.81
moin;13.08.2020 00:00:00;5.14
moin;13.08.2020 01:00:00;4.70
moin;13.08.2020 02:00:00;4.42
moin;13.08.2020 03:00:00;4.21
moin;13.08.2020 04:00:00;4.07
moin;13.08.2020 05:00:00;3.95
moin;13.08.2020 06:00:00;3.88
moin;13.08.2020 07:00:00;3.80
moin;13.08.2020 08:00:00;3.77
moin;13.08.2020 09:00:00;3.77
moin;13.08.2020 10:00:00;3.75
moin;13.08.2020 11:00:00;3.74
moin;13.08.2020 12:00:00;3.74
moin;13.08.2020 13:00:00;3.74
moin;13.08.2020 14:00:00;3.75
moin;13.08.2020 15:00:00;3.74
moin;13.08.2020 16:00:00;3.71
moin;13.08.2020 17:00:00;3.70
moin;13.08.2020 18:00:00;3.67
moin;13.08.2020 19:00:00;3.69
moin;13.08.2020 20:00:00;3.70
moin;13.08.2020 21:00:00;3.71
moin;13.08.2020 22:00:00;3.68
moin;13.08.2020 23:00:00;3.68
moin;14.08.2020 00:00:00;3.67
moin;14.08.2020 01:00:00;3.63
moin;14.08.2020 02:00:00;3.61
moin;14.08.2020 03:00:00;3.58
moin;14.08.2020 04:00:00;3.58
moin;14.08.2020 05:00:00;3.60
moin;14.08.2020 06:00:00;3.58
moin;14.08.2020 07:00:00;3.60
moin;14.08.2020 08:00:00;3.59
moin;14.08.2020 09:00:00;3.57
moin;14.08.2020 10:00:00;3.60
moin;14.08.2020 11:00:00;3.62
moin;14.08.2020 12:00:00;3.60
moin;14.08.2020 13:00:00;3.62
moin;14.08.2020 14:00:00;3.59
moin;14.08.2020 15:00:00;3.60
moin;14.08.2020 16:00:00;3.62
moin;14.08.2020 17:00:00;3.60
moin;14.08.2020 18:00:00;3.61
moin;14.08.2020 19:00:00;3.63
moin;14.08.2020 20:00:00;3.60
moin;14.08.2020 21:00:00;3.60
moin;14.08.2020 22:00:00;3.63
moin;14.08.2020 23:00:00;3.64
moin;15.08.2020 00:00:00;3.63
moin;15.08.2020 01:00:00;3.64
moin;15.08.2020 02:00:00;3.62
moin;15.08.2020 03:00:00;3.64
moin;15.08.2020 04:00:00;3.62
moin;15.08.2020 05:00:00;3.61
moin;15.08.2020 06:00:00;3.61
moin;15.08.2020 07:00:00;3.59
moin;15.08.2020 08:00:00;3.57
moin;15.08.2020 09:00:00;3.54
moin;15.08.2020 10:00:00;3.55
moin;15.08.2020 11:00:00;3.53
moin;15.08.2020 12:00:00;3.52
moin;15.08.2020 13:00:00;3.54
moin;15.08.2020 14:00:00;3.52
moin;15.08.2020 15:00:00;3.57
moin;15.08.2020 16:00:00;3.59
moin;15.08.2020 17:00:00;3.60
moin;15.08.2020 18:00:00;3.58
moin;15.08.2020 19:00:00;3.58
moin;15.08.2020 20:00:00;3.59
moin;15.08.2020 21:00:00;3.60
moin;15.08.2020 22:00:00;3.62
moin;15.08.2020 23:00:00;3.59
moin;16.08.2020 00:00:00;3.63
moin;16.08.2020 01:00:00;3.72
moin;16.08.2020 02:00:00;3.68
moin;16.08.2020 03:00:00;3.65
moin;16.08.2020 04:00:00;3.74
moin;16.08.2020 05:00:00;3.76
moin;16.08.2020 06:00:00;3.82
moin;16.08.2020 07:00:00;3.80
moin;16.08.2020 08:00:00;3.83
moin;16.08.2020 09:00:00;3.82
moin;16.08.2020 10:00:00;3.86
moin;16.08.2020 11:00:00;3.82
moin;16.08.2020 12:00:00;3.85
moin;16.08.2020 13:00:00;3.88
moin;16.08.2020 14:00:00;3.90
moin;16.08.2020 15:00:00;3.82
moin;16.08.2020 16:00:00;3.81
moin;16.08.2020 17:00:00;3.86
moin;16.08.2020 18:00:00;3.82
moin;16.08.2020 19:00:00;3.87
moin;16.08.2020 20:00:00;3.88
moin;16.08.2020 21:00:00;3.77
moin;16.08.2020 22:00:00;3.70
moin;16.08.2020 23:00:00;3.76
moin;17.08.2020 00:00:00;3.69
moin;17.08.2020 01:00:00;3.67
moin;17.08.2020 02:00:00;3.61
moin;17.08.2020 03:00:00;3.58
moin;17.08.2020 04:00:00;3.59
moin;17.08.2020 05:00:00;3.56
moin;17.08.2020 06:00:00;3.55
moin;17.08.2020 07:00:00;3.53
moin;17.08.2020 08:00:00;3.51
moin;17.08.2020 09:00:00;3.50
moin;17.08.2020 10:00:00;3.53
moin;17.08.2020 11:00:00;3.50
moin;17.08.2020 12:00:00;3.51
moin;17.08.2020 13:00:00;3.52
moin;17.08.2020 14:00:00;3.51
moin;17.08.2020 15:00:00;3.50
moin;17.08.2020 16:00:00;3.49
moin;17.08.2020 17:00:00;3.50
moin;17.08.2020 18:00:00;3.50
moin;17.08.2020 19:00:00;3.49
moin;17.08.2020 20:00:00;3.49
moin;17.08.2020 21:00:00;3.48
moin;17.08.2020 22:00:00;3.50
moin;17.08.2020 23:00:00;3.49
moin;18.08.2020 00:00:00;3.47
moin;18.08.2020 01:00:00;3.50
moin;18.08.2020 02:00:00;3.49
moin;18.08.2020 03:00:00;3.48
moin;18.08.2020 04:00:00;3.47
moin;18.08.2020 05:00:00;3.49
moin;18.08.2020 06:00:00;3.49
moin;18.08.2020 07:00:00;3.49
moin;18.08.2020 08:00:00;3.51
moin;18.08.2020 09:00:00;3.54
moin;18.08.2020 10:00:00;3.52
moin;18.08.2020 11:00:00;3.50
moin;18.08.2020 12:00:00;3.49
moin;18.08.2020 13:00:00;3.52
moin;18.08.2020 14:00:00;3.50
moin;18.08.2020 15:00:00;3.49
moin;18.08.2020 16:00:00;3.50
moin;18.08.2020 17:00:00;3.51
moin;18.08.2020 18:00:00;3.49
moin;18.08.2020 19:00:00;3.49
moin;18.08.2020 20:00:00;3.52
moin;18.08.2020 21:00:00;3.50
moin;18.08.2020 22:00:00;3.50
moin;18.08.2020 23:00:00;3.50
moin;19.08.2020 00:00:00;3.59
