GWMST Name;Datum/Zeit;Messwert
Br.2;11.07.2025 21:00:00;10,07
Br.2;11.07.2025 22:00:00;10,07
Br.2;11.07.2025 23:00:00;10,07
Br.2;12.07.2025 00:00:00;10,09
Br.2;12.07.2025 01:00:00;10,09
Br.2;12.07.2025 02:00:00;10,09
Br.2;12.07.2025 03:00:00;10,09
Br.2;12.07.2025 04:00:00;10,09
Br.2;12.07.2025 05:00:00;10,09
Br.2;12.07.2025 06:00:00;10,10
Br.2;12.07.2025 07:00:00;10,09
Br.2;12.07.2025 08:00:00;10,10
Br.2;12.07.2025 09:00:00;10,10
Br.2;12.07.2025 10:00:00;10,09
Br.2;12.07.2025 11:00:00;10,09
Br.2;12.07.2025 12:00:00;10,10
Br.2;12.07.2025 13:00:00;10,10
Br.2;12.07.2025 14:00:00;10,10
Br.2;12.07.2025 15:00:00;10,09
Br.2;12.07.2025 16:00:00;10,09
Br.2;12.07.2025 17:00:00;10,09
Br.2;12.07.2025 18:00:00;10,09
Br.2;12.07.2025 19:00:00;10,09
Br.2;12.07.2025 20:00:00;10,09
Br.2;12.07.2025 21:00:00;10,09
Br.2;12.07.2025 22:00:00;10,09
Br.2;12.07.2025 23:00:00;10,09
Br.2;13.07.2025 00:00:00;10,07
Br.2;13.07.2025 01:00:00;10,07
Br.2;13.07.2025 02:00:00;10,07
Br.2;13.07.2025 03:00:00;10,07
Br.2;13.07.2025 04:00:00;10,07
Br.2;13.07.2025 05:00:00;10,07
Br.2;13.07.2025 06:00:00;10,07
Br.2;13.07.2025 07:00:00;10,07
Br.2;13.07.2025 08:00:00;10,07
Br.2;13.07.2025 09:00:00;10,07
Br.2;13.07.2025 10:00:00;10,07
Br.2;13.07.2025 11:00:00;10,07
Br.2;13.07.2025 12:00:00;10,07
Br.2;13.07.2025 13:00:00;10,07
Br.2;13.07.2025 14:00:00;10,07
Br.2;13.07.2025 15:00:00;10,07
Br.2;13.07.2025 16:00:00;10,07
Br.2;13.07.2025 17:00:00;10,07
Br.2;13.07.2025 18:00:00;10,07
Br.2;13.07.2025 19:00:00;10,07
Br.2;13.07.2025 20:00:00;10,07
Br.2;13.07.2025 21:00:00;10,07
Br.2;13.07.2025 22:00:00;10,07
Br.2;13.07.2025 23:00:00;10,07
Br.2;14.07.2025 00:00:00;10,07
Br.2;14.07.2025 01:00:00;10,07
Br.2;14.07.2025 02:00:00;10,07
Br.2;14.07.2025 03:00:00;10,07
Br.2;14.07.2025 04:00:00;10,07
Br.2;14.07.2025 05:00:00;10,07
Br.2;14.07.2025 06:00:00;10,07
Br.2;14.07.2025 07:00:00;10,07
Br.2;14.07.2025 08:00:00;10,07
Br.2;14.07.2025 09:00:00;10,07
Br.2;14.07.2025 10:00:00;10,07
Br.2;14.07.2025 11:00:00;10,07
Br.2;14.07.2025 12:00:00;10,07
Br.2;14.07.2025 13:00:00;10,07
Br.2;14.07.2025 14:00:00;10,07
Br.2;14.07.2025 15:00:00;10,07
Br.2;14.07.2025 16:00:00;10,07
Br.2;14.07.2025 17:00:00;10,07
Br.2;14.07.2025 18:00:00;10,07
Br.2;14.07.2025 19:00:00;10,07
Br.2;14.07.2025 20:00:00;10,07
Br.2;14.07.2025 21:00:00;10,07
Br.2;14.07.2025 22:00:00;10,07
Br.2;14.07.2025 23:00:00;10,07
Br.2;15.07.2025 00:00:00;10,06
